id,resolution_date,source,Type,resolved_to,resolved,SPF_forecast,SPF_bs,Pub_forecast,Pub_bs,gpt4T_0S,gpt4T_Reas,gpt4T_News,gpt4T_spf1,gpt4T_spf2,gpt4T_spf3,BS gpt4T_0S,BS gpt4T_Reas,BS gpt4T_News,BS gpt4T_spf1,BS gpt4T_spf2,BS gpt4T_spf3
meteofrance_TEMPERATURE_celsius.07607.D,2025-07-21,dbnomics,Data,1.0,True,0.68,0.1023999999999999,0.5,0.25,0.5,0.85,0.15,0.55,0.55,0.5,0.25,0.022500000000000006,0.7224999999999999,0.20249999999999996,0.20249999999999996,0.25
DTB3,2024-07-28,fred,Data,0.0,True,0.46,0.2116,0.2,0.04,0.55,0.55,0.2,0.48,0.4,0.5,0.30250000000000005,0.30250000000000005,0.04000000000000001,0.2304,0.16000000000000003,0.25
DTB3,2024-08-20,fred,Data,0.0,True,0.44,0.1936,0.35,0.1224999999999999,0.55,0.55,0.25,0.48,0.35,0.5,0.30250000000000005,0.30250000000000005,0.0625,0.2304,0.12249999999999998,0.25
DTB3,2024-10-19,fred,Data,0.0,True,0.18,0.0324,0.225,0.050625,0.6,0.6,0.3,0.48,0.4,0.5,0.36,0.36,0.09,0.2304,0.16000000000000003,0.25
DTB3,2025-01-17,fred,Data,0.0,True,0.12,0.0144,0.285,0.0812249999999999,0.65,0.65,0.35,0.48,0.45,0.5,0.42250000000000004,0.42250000000000004,0.12249999999999998,0.2304,0.2025,0.25
DTB3,2025-07-21,fred,Data,0.0,True,0.15,0.0225,0.3,0.09,0.7,0.7,0.4,0.48,0.5,0.5,0.48999999999999994,0.48999999999999994,0.16000000000000003,0.2304,0.25,0.25
TMBACBW027SBOG,2024-07-28,fred,Data,1.0,True,0.53,0.2208999999999999,0.48,0.2704,0.55,0.55,0.55,0.714,0.7,0.68,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.08179600000000002,0.09000000000000002,0.10239999999999996
TMBACBW027SBOG,2024-08-20,fred,Data,1.0,True,0.57,0.1849,0.45,0.3025,0.55,0.53,0.57,0.714,0.7,0.68,0.20249999999999996,0.22089999999999999,0.18490000000000004,0.08179600000000002,0.09000000000000002,0.10239999999999996
TMBACBW027SBOG,2024-10-19,fred,Data,1.0,True,0.615,0.148225,0.5,0.25,0.55,0.5,0.6,0.714,0.7,0.67,0.20249999999999996,0.25,0.16000000000000003,0.08179600000000002,0.09000000000000002,0.10889999999999997
TMBACBW027SBOG,2025-01-17,fred,Data,1.0,True,0.645,0.126025,0.5,0.25,0.55,0.48,0.62,0.714,0.7,0.66,0.20249999999999996,0.27040000000000003,0.1444,0.08179600000000002,0.09000000000000002,0.11559999999999998
TMBACBW027SBOG,2025-07-21,fred,Data,1.0,True,0.67,0.1088999999999999,0.5,0.25,0.55,0.45,0.65,0.714,0.7,0.65,0.20249999999999996,0.30250000000000005,0.12249999999999998,0.08179600000000002,0.09000000000000002,0.12249999999999998
EXPINF30YR,2024-08-20,fred,Data,0.0,True,0.35,0.1224999999999999,0.3,0.09,0.55,0.55,0.55,0.625,0.65,0.6,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.390625,0.42250000000000004,0.36
EXPINF30YR,2024-10-19,fred,Data,0.0,True,0.41,0.1680999999999999,0.3,0.09,0.55,0.53,0.57,0.625,0.65,0.6,0.30250000000000005,0.28090000000000004,0.32489999999999997,0.390625,0.42250000000000004,0.36
EXPINF30YR,2025-01-17,fred,Data,1.0,True,0.44,0.3136,0.35,0.4225,0.55,0.52,0.6,0.625,0.65,0.6,0.20249999999999996,0.2304,0.16000000000000003,0.140625,0.12249999999999998,0.16000000000000003
EXPINF30YR,2025-07-21,fred,Data,0.0,True,0.44,0.1936,0.3,0.09,0.55,0.51,0.62,0.625,0.65,0.6,0.30250000000000005,0.2601,0.3844,0.390625,0.42250000000000004,0.36
DCOILBRENTEU,2024-07-28,fred,Data,0.0,True,0.5,0.25,0.3,0.09,0.55,0.55,0.55,0.6,0.75,0.6,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.36,0.5625,0.36
DCOILBRENTEU,2024-08-20,fred,Data,0.0,True,0.5,0.25,0.35,0.1224999999999999,0.55,0.6,0.53,0.6,0.75,0.6,0.30250000000000005,0.36,0.28090000000000004,0.36,0.5625,0.36
DCOILBRENTEU,2024-10-19,fred,Data,0.0,True,0.5,0.25,0.33,0.1089,0.55,0.65,0.5,0.6,0.75,0.58,0.30250000000000005,0.42250000000000004,0.25,0.36,0.5625,0.3364
DCOILBRENTEU,2025-01-17,fred,Data,0.0,True,0.5,0.25,0.5,0.25,0.55,0.7,0.48,0.6,0.65,0.56,0.30250000000000005,0.48999999999999994,0.2304,0.36,0.42250000000000004,0.31360000000000005
DCOILBRENTEU,2025-07-21,fred,Data,0.0,True,0.505,0.255025,0.5,0.25,0.55,0.75,0.45,0.6,0.65,0.54,0.30250000000000005,0.5625,0.2025,0.36,0.42250000000000004,0.2916
DTB1YR,2024-07-28,fred,Data,0.0,True,0.5,0.25,0.3,0.09,0.55,0.55,0.2,0.17,0.2,0.2,0.30250000000000005,0.30250000000000005,0.04000000000000001,0.028900000000000006,0.04000000000000001,0.04000000000000001
DTB1YR,2024-08-20,fred,Data,0.0,True,0.45,0.2025,0.3,0.09,0.6,0.55,0.2,0.17,0.15,0.2,0.36,0.30250000000000005,0.04000000000000001,0.028900000000000006,0.0225,0.04000000000000001
DTB1YR,2024-10-19,fred,Data,0.0,True,0.35,0.1224999999999999,0.34,0.1156,0.65,0.6,0.25,0.17,0.1,0.2,0.42250000000000004,0.36,0.0625,0.028900000000000006,0.010000000000000002,0.04000000000000001
DTB1YR,2025-01-17,fred,Data,0.0,True,0.3,0.09,0.42,0.1763999999999999,0.7,0.65,0.3,0.17,0.1,0.2,0.48999999999999994,0.42250000000000004,0.09,0.028900000000000006,0.010000000000000002,0.04000000000000001
DTB1YR,2025-07-21,fred,Data,0.0,True,0.33,0.1089,0.45,0.2025,0.75,0.7,0.35,0.17,0.05,0.2,0.5625,0.48999999999999994,0.12249999999999998,0.028900000000000006,0.0025000000000000005,0.04000000000000001
RRPONTTLD,2024-07-28,fred,Data,1.0,True,0.49,0.2601,0.3,0.4899999999999999,0.55,0.55,0.65,0.65,0.7,0.55,0.20249999999999996,0.20249999999999996,0.12249999999999998,0.12249999999999998,0.09000000000000002,0.20249999999999996
RRPONTTLD,2024-08-20,fred,Data,0.0,True,0.46,0.2116,0.37,0.1369,0.55,0.6,0.6,0.65,0.72,0.55,0.30250000000000005,0.36,0.36,0.42250000000000004,0.5184,0.30250000000000005
RRPONTTLD,2024-10-19,fred,Data,0.0,True,0.46,0.2116,0.3,0.09,0.55,0.65,0.58,0.65,0.75,0.55,0.30250000000000005,0.42250000000000004,0.3364,0.42250000000000004,0.5625,0.30250000000000005
RRPONTTLD,2025-01-17,fred,Data,0.0,True,0.38,0.1444,0.37,0.1369,0.55,0.7,0.55,0.65,0.78,0.55,0.30250000000000005,0.48999999999999994,0.30250000000000005,0.42250000000000004,0.6084,0.30250000000000005
RRPONTTLD,2025-07-21,fred,Data,0.0,True,0.415,0.172225,0.4,0.16,0.55,0.75,0.5,0.65,0.8,0.55,0.30250000000000005,0.5625,0.25,0.42250000000000004,0.6400000000000001,0.30250000000000005
SOFRINDEX,2024-07-28,fred,Data,1.0,True,1.0,0.0,0.46,0.2916,0.95,0.65,0.65,0.714,0.8,0.5,0.0025000000000000044,0.12249999999999998,0.12249999999999998,0.08179600000000002,0.03999999999999998,0.25
SOFRINDEX,2024-08-20,fred,Data,1.0,True,1.0,0.0,0.45,0.3025,0.95,0.63,0.6,0.714,0.8,0.5,0.0025000000000000044,0.1369,0.16000000000000003,0.08179600000000002,0.03999999999999998,0.25
SOFRINDEX,2024-10-19,fred,Data,1.0,True,1.0,0.0,0.5,0.25,0.95,0.6,0.6,0.714,0.8,0.5,0.0025000000000000044,0.16000000000000003,0.16000000000000003,0.08179600000000002,0.03999999999999998,0.25
SOFRINDEX,2025-01-17,fred,Data,1.0,True,1.0,0.0,0.5,0.25,0.95,0.58,0.58,0.714,0.8,0.5,0.0025000000000000044,0.17640000000000003,0.17640000000000003,0.08179600000000002,0.03999999999999998,0.25
SOFRINDEX,2025-07-21,fred,Data,1.0,True,1.0,0.0,0.5,0.25,0.95,0.55,0.55,0.714,0.8,0.5,0.0025000000000000044,0.20249999999999996,0.20249999999999996,0.08179600000000002,0.03999999999999998,0.25
DTB4WK,2024-07-28,fred,Data,0.0,True,0.49,0.2400999999999999,0.25,0.0625,0.55,0.55,0.45,0.52,0.6,0.35,0.30250000000000005,0.30250000000000005,0.2025,0.27040000000000003,0.36,0.12249999999999998
DTB4WK,2024-08-20,fred,Data,0.0,True,0.49,0.2400999999999999,0.275,0.075625,0.55,0.6,0.5,0.52,0.6,0.35,0.30250000000000005,0.36,0.25,0.27040000000000003,0.36,0.12249999999999998
DTB4WK,2024-10-19,fred,Data,0.0,True,0.25,0.0625,0.3,0.09,0.6,0.65,0.55,0.52,0.6,0.35,0.36,0.42250000000000004,0.30250000000000005,0.27040000000000003,0.36,0.12249999999999998
DTB4WK,2025-01-17,fred,Data,0.0,True,0.135,0.018225,0.375,0.140625,0.65,0.7,0.6,0.52,0.6,0.35,0.42250000000000004,0.48999999999999994,0.36,0.27040000000000003,0.36,0.12249999999999998
DTB4WK,2025-07-21,fred,Data,0.0,True,0.095,0.009025,0.375,0.140625,0.7,0.75,0.65,0.52,0.6,0.35,0.48999999999999994,0.5625,0.42250000000000004,0.27040000000000003,0.36,0.12249999999999998
WLCFLPCL,2024-07-28,fred,Data,1.0,True,0.5,0.25,0.3,0.4899999999999999,0.55,0.55,0.55,0.55,0.55,0.45,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.30250000000000005
WLCFLPCL,2024-08-20,fred,Data,0.0,True,0.5,0.25,0.3,0.09,0.55,0.5,0.55,0.55,0.55,0.45,0.30250000000000005,0.25,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.2025
WLCFLPCL,2024-10-19,fred,Data,0.0,True,0.5,0.25,0.3,0.09,0.55,0.45,0.55,0.55,0.55,0.45,0.30250000000000005,0.2025,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.2025
WLCFLPCL,2025-01-17,fred,Data,0.0,True,0.5,0.25,0.4,0.16,0.55,0.4,0.55,0.55,0.55,0.45,0.30250000000000005,0.16000000000000003,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.2025
WLCFLPCL,2025-07-21,fred,Data,0.0,True,0.5,0.25,0.35,0.1224999999999999,0.55,0.35,0.55,0.55,0.55,0.45,0.30250000000000005,0.12249999999999998,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.2025
IHLIDXUS,2024-07-28,fred,Data,1.0,True,0.49,0.2601,0.4,0.36,0.55,0.55,0.55,0.5,0.6,0.5,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.25,0.16000000000000003,0.25
IHLIDXUS,2024-08-20,fred,Data,1.0,True,0.47,0.2809,0.5,0.25,0.55,0.57,0.55,0.5,0.6,0.5,0.20249999999999996,0.18490000000000004,0.20249999999999996,0.25,0.16000000000000003,0.25
IHLIDXUS,2024-10-19,fred,Data,0.0,True,0.46,0.2116,0.42,0.1763999999999999,0.55,0.6,0.5,0.5,0.6,0.5,0.30250000000000005,0.36,0.25,0.25,0.36,0.25
IHLIDXUS,2025-01-17,fred,Data,0.0,True,0.47,0.2208999999999999,0.5,0.25,0.55,0.62,0.5,0.5,0.6,0.5,0.30250000000000005,0.3844,0.25,0.25,0.36,0.25
IHLIDXUS,2025-07-21,fred,Data,0.0,True,0.48,0.2304,0.4,0.16,0.55,0.65,0.45,0.5,0.6,0.5,0.30250000000000005,0.42250000000000004,0.2025,0.25,0.36,0.25
T10YIE,2024-07-28,fred,Data,0.0,True,0.5,0.25,0.25,0.0625,0.55,0.55,0.45,0.65,0.6,0.4,0.30250000000000005,0.30250000000000005,0.2025,0.42250000000000004,0.36,0.16000000000000003
T10YIE,2024-08-20,fred,Data,0.0,True,0.5,0.25,0.25,0.0625,0.55,0.55,0.45,0.65,0.6,0.4,0.30250000000000005,0.30250000000000005,0.2025,0.42250000000000004,0.36,0.16000000000000003
T10YIE,2024-10-19,fred,Data,0.0,True,0.48,0.2304,0.3,0.09,0.55,0.5,0.5,0.65,0.6,0.4,0.30250000000000005,0.25,0.25,0.42250000000000004,0.36,0.16000000000000003
T10YIE,2025-01-17,fred,Data,1.0,True,0.475,0.275625,0.35,0.4225,0.55,0.45,0.55,0.65,0.6,0.4,0.20249999999999996,0.30250000000000005,0.20249999999999996,0.12249999999999998,0.16000000000000003,0.36
T10YIE,2025-07-21,fred,Data,1.0,True,0.475,0.275625,0.4,0.36,0.55,0.4,0.6,0.65,0.6,0.4,0.20249999999999996,0.36,0.16000000000000003,0.12249999999999998,0.16000000000000003,0.36
IUDSOIA,2024-07-28,fred,Data,0.0,True,0.2,0.04,0.23,0.0529,0.55,0.55,0.45,0.41,0.7,0.5,0.30250000000000005,0.30250000000000005,0.2025,0.16809999999999997,0.48999999999999994,0.25
IUDSOIA,2024-08-20,fred,Data,0.0,True,0.2,0.04,0.2,0.04,0.55,0.53,0.4,0.41,0.7,0.5,0.30250000000000005,0.28090000000000004,0.16000000000000003,0.16809999999999997,0.48999999999999994,0.25
IUDSOIA,2024-10-19,fred,Data,0.0,True,0.15,0.0225,0.25,0.0625,0.55,0.5,0.35,0.41,0.7,0.5,0.30250000000000005,0.25,0.12249999999999998,0.16809999999999997,0.48999999999999994,0.25
IUDSOIA,2025-01-17,fred,Data,0.0,True,0.1,0.01,0.3,0.09,0.55,0.48,0.3,0.41,0.7,0.5,0.30250000000000005,0.2304,0.09,0.16809999999999997,0.48999999999999994,0.25
IUDSOIA,2025-07-21,fred,Data,0.0,True,0.14,0.0196,0.4,0.16,0.55,0.45,0.5,0.41,0.7,0.5,0.30250000000000005,0.2025,0.25,0.16809999999999997,0.48999999999999994,0.25
H41RESPPALDKNWW,2024-07-28,fred,Data,0.0,True,0.035,0.001225,0.2,0.04,0.55,0.55,0.1,0.1667,0.25,0.5,0.30250000000000005,0.30250000000000005,0.010000000000000002,0.027788889999999997,0.0625,0.25
H41RESPPALDKNWW,2024-08-20,fred,Data,0.0,True,0.035,0.001225,0.2,0.04,0.55,0.6,0.08,0.1667,0.2,0.5,0.30250000000000005,0.36,0.0064,0.027788889999999997,0.04000000000000001,0.25
H41RESPPALDKNWW,2024-10-19,fred,Data,0.0,True,0.03,0.0009,0.3,0.09,0.5,0.65,0.05,0.1667,0.15,0.5,0.25,0.42250000000000004,0.0025000000000000005,0.027788889999999997,0.0225,0.25
H41RESPPALDKNWW,2025-01-17,fred,Data,0.0,True,0.02,0.0004,0.3,0.09,0.45,0.7,0.03,0.1667,0.1,0.5,0.2025,0.48999999999999994,0.0009,0.027788889999999997,0.010000000000000002,0.25
H41RESPPALDKNWW,2025-07-21,fred,Data,0.0,True,0.03,0.0009,0.3,0.09,0.4,0.75,0.01,0.1667,0.05,0.5,0.16000000000000003,0.5625,0.0001,0.027788889999999997,0.0025000000000000005,0.25
NASDAQ100,2024-07-28,fred,Data,0.0,True,0.505,0.255025,0.5,0.25,0.55,0.55,0.55,0.71,0.65,0.6,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.5041,0.42250000000000004,0.36
NASDAQ100,2024-08-20,fred,Data,1.0,True,0.53,0.2208999999999999,0.5,0.25,0.55,0.6,0.6,0.71,0.65,0.6,0.20249999999999996,0.16000000000000003,0.16000000000000003,0.08410000000000002,0.12249999999999998,0.16000000000000003
NASDAQ100,2024-10-19,fred,Data,1.0,True,0.55,0.2024999999999999,0.5,0.25,0.6,0.65,0.65,0.71,0.65,0.6,0.16000000000000003,0.12249999999999998,0.12249999999999998,0.08410000000000002,0.12249999999999998,0.16000000000000003
NASDAQ100,2025-01-17,fred,Data,1.0,True,0.57,0.1849,0.5,0.25,0.65,0.7,0.7,0.71,0.65,0.6,0.12249999999999998,0.09000000000000002,0.09000000000000002,0.08410000000000002,0.12249999999999998,0.16000000000000003
NASDAQ100,2025-07-21,fred,Data,1.0,True,0.6,0.16,0.55,0.2024999999999999,0.7,0.75,0.75,0.71,0.65,0.6,0.09000000000000002,0.0625,0.0625,0.08410000000000002,0.12249999999999998,0.16000000000000003
DAAA,2024-07-28,fred,Data,1.0,True,0.5,0.25,0.295,0.4970250000000001,0.55,0.55,0.55,0.636,0.6,0.6,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.132496,0.16000000000000003,0.16000000000000003
DAAA,2024-08-20,fred,Data,0.0,True,0.5,0.25,0.4,0.16,0.55,0.55,0.55,0.636,0.6,0.6,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.404496,0.36,0.36
DAAA,2024-10-19,fred,Data,0.0,True,0.485,0.235225,0.45,0.2025,0.55,0.6,0.6,0.636,0.6,0.6,0.30250000000000005,0.36,0.36,0.404496,0.36,0.36
DAAA,2025-01-17,fred,Data,1.0,True,0.455,0.2970249999999999,0.4,0.36,0.55,0.6,0.65,0.636,0.6,0.6,0.20249999999999996,0.16000000000000003,0.12249999999999998,0.132496,0.16000000000000003,0.16000000000000003
DAAA,2025-07-21,fred,Data,1.0,True,0.445,0.3080249999999999,0.5,0.25,0.55,0.65,0.7,0.636,0.6,0.6,0.20249999999999996,0.12249999999999998,0.09000000000000002,0.132496,0.16000000000000003,0.16000000000000003
DPCREDIT,2024-07-28,fred,Data,0.0,True,0.0,0.0,0.1,0.01,0.55,0.45,0.25,0.375,0.6,0.45,0.30250000000000005,0.2025,0.0625,0.140625,0.36,0.2025
DPCREDIT,2024-08-20,fred,Data,0.0,True,0.0,0.0,0.135,0.018225,0.6,0.5,0.25,0.375,0.6,0.45,0.36,0.25,0.0625,0.140625,0.36,0.2025
DPCREDIT,2024-10-19,fred,Data,0.0,True,0.02,0.0004,0.2,0.04,0.65,0.55,0.3,0.375,0.6,0.45,0.42250000000000004,0.30250000000000005,0.09,0.140625,0.36,0.2025
DPCREDIT,2025-01-17,fred,Data,0.0,True,0.02,0.0004,0.2,0.04,0.7,0.6,0.35,0.375,0.6,0.4,0.48999999999999994,0.36,0.12249999999999998,0.140625,0.36,0.16000000000000003
DPCREDIT,2025-07-21,fred,Data,0.0,True,0.03,0.0009,0.3,0.09,0.75,0.65,0.4,0.375,0.6,0.35,0.5625,0.42250000000000004,0.16000000000000003,0.140625,0.36,0.12249999999999998
BAMLH0A2HYB,2024-07-28,fred,Data,1.0,True,0.48,0.2704,0.0785,0.84916225,0.55,0.45,0.6,0.65,0.55,0.6,0.20249999999999996,0.30250000000000005,0.16000000000000003,0.12249999999999998,0.20249999999999996,0.16000000000000003
BAMLH0A2HYB,2024-08-20,fred,Data,1.0,True,0.45,0.3025,0.095,0.819025,0.55,0.5,0.6,0.65,0.55,0.6,0.20249999999999996,0.25,0.16000000000000003,0.12249999999999998,0.20249999999999996,0.16000000000000003
BAMLH0A2HYB,2024-10-19,fred,Data,0.0,True,0.45,0.2025,0.1,0.01,0.55,0.55,0.6,0.65,0.6,0.6,0.30250000000000005,0.30250000000000005,0.36,0.42250000000000004,0.36,0.36
BAMLH0A2HYB,2025-01-17,fred,Data,0.0,True,0.5,0.25,0.125,0.015625,0.55,0.6,0.6,0.65,0.6,0.6,0.30250000000000005,0.36,0.36,0.42250000000000004,0.36,0.36
BAMLH0A2HYB,2025-07-21,fred,Data,1.0,True,0.55,0.2024999999999999,0.15,0.7224999999999999,0.55,0.65,0.6,0.65,0.65,0.6,0.20249999999999996,0.12249999999999998,0.16000000000000003,0.12249999999999998,0.12249999999999998,0.16000000000000003
ECBDFR,2024-07-28,fred,Data,0.0,True,0.0,0.0,0.1,0.01,0.65,0.2,0.2,0.55,0.5,0.15,0.42250000000000004,0.04000000000000001,0.04000000000000001,0.30250000000000005,0.25,0.0225
ECBDFR,2024-08-20,fred,Data,0.0,True,0.0,0.0,0.15,0.0225,0.65,0.2,0.25,0.55,0.2,0.15,0.42250000000000004,0.04000000000000001,0.0625,0.30250000000000005,0.04000000000000001,0.0225
ECBDFR,2024-10-19,fred,Data,0.0,True,0.02,0.0004,0.2,0.04,0.6,0.4,0.3,0.55,0.2,0.15,0.36,0.16000000000000003,0.09,0.30250000000000005,0.04000000000000001,0.0225
ECBDFR,2025-01-17,fred,Data,0.0,True,0.04,0.0016,0.275,0.075625,0.55,0.5,0.35,0.55,0.2,0.15,0.30250000000000005,0.25,0.12249999999999998,0.30250000000000005,0.04000000000000001,0.0225
ECBDFR,2025-07-21,fred,Data,0.0,True,0.055,0.003025,0.3,0.09,0.5,0.6,0.4,0.55,0.2,0.15,0.25,0.36,0.16000000000000003,0.30250000000000005,0.04000000000000001,0.0225
DFII10,2024-07-28,fred,Data,0.0,True,0.4686999999999999,0.2196796899999999,0.15,0.0225,0.55,0.55,0.65,0.6,0.6,0.6,0.30250000000000005,0.30250000000000005,0.42250000000000004,0.36,0.36,0.36
DFII10,2024-08-20,fred,Data,0.0,True,0.45,0.2025,0.2,0.04,0.55,0.57,0.6,0.6,0.6,0.6,0.30250000000000005,0.32489999999999997,0.36,0.36,0.36,0.36
DFII10,2024-10-19,fred,Data,0.0,True,0.46,0.2116,0.2,0.04,0.6,0.6,0.55,0.6,0.6,0.6,0.36,0.36,0.30250000000000005,0.36,0.36,0.36
DFII10,2025-01-17,fred,Data,1.0,True,0.4,0.36,0.2,0.6400000000000001,0.65,0.62,0.5,0.6,0.6,0.6,0.12249999999999998,0.1444,0.25,0.16000000000000003,0.16000000000000003,0.16000000000000003
DFII10,2025-07-21,fred,Data,1.0,True,0.38,0.3844,0.3,0.4899999999999999,0.7,0.65,0.45,0.6,0.6,0.6,0.09000000000000002,0.12249999999999998,0.30250000000000005,0.16000000000000003,0.16000000000000003,0.16000000000000003
BAMLCC0A0CMTRIV,2024-07-28,fred,Data,1.0,True,0.52,0.2304,0.5,0.25,0.55,0.55,0.55,0.545,0.6,0.5,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.20702499999999996,0.16000000000000003,0.25
BAMLCC0A0CMTRIV,2024-08-20,fred,Data,1.0,True,0.54,0.2115999999999999,0.5,0.25,0.55,0.55,0.55,0.545,0.65,0.5,0.20249999999999996,0.20249999999999996,0.20249999999999996,0.20702499999999996,0.12249999999999998,0.25
BAMLCC0A0CMTRIV,2024-10-19,fred,Data,1.0,True,0.56,0.1935999999999999,0.51,0.2400999999999999,0.6,0.53,0.6,0.545,0.7,0.5,0.16000000000000003,0.22089999999999999,0.16000000000000003,0.20702499999999996,0.09000000000000002,0.25
BAMLCC0A0CMTRIV,2025-01-17,fred,Data,1.0,True,0.58,0.1764,0.55,0.2024999999999999,0.65,0.52,0.65,0.545,0.75,0.5,0.12249999999999998,0.2304,0.12249999999999998,0.20702499999999996,0.0625,0.25
BAMLCC0A0CMTRIV,2025-07-21,fred,Data,1.0,True,0.6,0.16,0.55,0.2024999999999999,0.7,0.5,0.7,0.545,0.8,0.5,0.09000000000000002,0.25,0.09000000000000002,0.20702499999999996,0.03999999999999998,0.25
REAINTRATREARAT10Y,2024-08-20,fred,Data,0.0,True,0.335,0.112225,0.3,0.09,0.55,0.55,0.55,0.5,0.55,0.5,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.25,0.30250000000000005,0.25
REAINTRATREARAT10Y,2024-10-19,fred,Data,0.0,True,0.37,0.1369,0.35,0.1224999999999999,0.55,0.55,0.57,0.5,0.55,0.5,0.30250000000000005,0.30250000000000005,0.32489999999999997,0.25,0.30250000000000005,0.25
REAINTRATREARAT10Y,2025-01-17,fred,Data,1.0,True,0.41,0.3481000000000001,0.35,0.4225,0.55,0.6,0.6,0.5,0.55,0.5,0.20249999999999996,0.16000000000000003,0.16000000000000003,0.25,0.20249999999999996,0.25
REAINTRATREARAT10Y,2025-07-21,fred,Data,0.0,True,0.465,0.216225,0.4,0.16,0.55,0.65,0.62,0.5,0.55,0.5,0.30250000000000005,0.42250000000000004,0.3844,0.25,0.30250000000000005,0.25
DPSACBW027SBOG,2024-07-28,fred,Data,1.0,True,0.5,0.25,0.4,0.36,0.55,0.65,0.65,0.778,0.7,0.5,0.20249999999999996,0.12249999999999998,0.12249999999999998,0.04928399999999999,0.09000000000000002,0.25
DPSACBW027SBOG,2024-08-20,fred,Data,1.0,True,0.53,0.2208999999999999,0.5,0.25,0.6,0.6,0.63,0.778,0.7,0.5,0.16000000000000003,0.16000000000000003,0.1369,0.04928399999999999,0.09000000000000002,0.25
DPSACBW027SBOG,2024-10-19,fred,Data,1.0,True,0.55,0.2024999999999999,0.5,0.25,0.65,0.55,0.62,0.778,0.7,0.5,0.12249999999999998,0.20249999999999996,0.1444,0.04928399999999999,0.09000000000000002,0.25
DPSACBW027SBOG,2025-01-17,fred,Data,1.0,True,0.6,0.16,0.5,0.25,0.7,0.5,0.6,0.778,0.7,0.5,0.09000000000000002,0.25,0.16000000000000003,0.04928399999999999,0.09000000000000002,0.25
DPSACBW027SBOG,2025-07-21,fred,Data,1.0,True,0.65,0.1224999999999999,0.5,0.25,0.75,0.45,0.58,0.778,0.7,0.5,0.0625,0.30250000000000005,0.17640000000000003,0.04928399999999999,0.09000000000000002,0.25
cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655,2024-07-28,wikipedia,Data,0.0,True,0.0,0.0,0.245,0.0600249999999999,0.45,0.65,0.65,0.55,0.45,0.65,0.2025,0.42250000000000004,0.42250000000000004,0.30250000000000005,0.2025,0.42250000000000004
cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655,2024-08-20,wikipedia,Data,0.0,True,0.0,0.0,0.25,0.0625,0.45,0.6,0.65,0.55,0.45,0.65,0.2025,0.36,0.42250000000000004,0.30250000000000005,0.2025,0.42250000000000004
cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655,2024-10-19,wikipedia,Data,0.0,True,0.05,0.0025,0.275,0.075625,0.45,0.55,0.6,0.55,0.45,0.6,0.2025,0.30250000000000005,0.36,0.30250000000000005,0.2025,0.36
cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655,2025-01-17,wikipedia,Data,0.0,True,0.2,0.04,0.375,0.140625,0.45,0.5,0.55,0.55,0.45,0.55,0.2025,0.25,0.30250000000000005,0.30250000000000005,0.2025,0.30250000000000005
cfecaf75abdfe4be7627c5e61a5d7c88541a74fbf3f030dd0b3b81e3f456e655,2025-07-21,wikipedia,Data,0.0,True,0.3,0.09,0.355,0.126025,0.45,0.45,0.5,0.55,0.45,0.5,0.2025,0.2025,0.25,0.30250000000000005,0.2025,0.25
b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092,2024-07-28,wikipedia,Data,1.0,True,1.0,0.0,0.46,0.2916,0.65,0.75,0.85,0.78,0.75,0.75,0.12249999999999998,0.0625,0.022500000000000006,0.04839999999999999,0.0625,0.0625
b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092,2024-08-20,wikipedia,Data,1.0,True,0.95,0.0025,0.5,0.25,0.63,0.73,0.82,0.78,0.75,0.73,0.1369,0.0729,0.03240000000000002,0.04839999999999999,0.0625,0.0729
b70970a0440d1b7dedde9220fb60ffe3f2ed8b00ef12b45341772046caa12092,2024-10-19,wikipedia,Data,1.0,True,0.9,0.0099999999999999,0.58,0.1764,0.6,0.7,0.8,0.78,0.75,0.7,0.16000000000000003,0.09000000000000002,0.03999999999999998,0.04839999999999999,0.0625,0.09000000000000002
