id,resolution_date,source,Type,resolved_to,SPF_forecast,Pub_forecast,SPF_bs,Pub_bs,gpt4T_0S,gpt4T_Reas,gpt4T_News,gpt4T_spf1,gpt4T_spf2,gpt4T_spf3,BS gpt4T_0S,BS gpt4T_Reas,BS gpt4T_News,BS gpt4T_spf1,BS gpt4T_spf2,BS gpt4T_spf3,gpt4o_0S,gpt4o_Reas,gpt4o_News,gpt4o_spf1,gpt4o_spf2,gpt4o_spf3,BS gpt4o_0S,BS gpt4o_Reas,BS gpt4o_News,BS gpt4o_spf1,BS gpt4o_spf2,BS gpt4o_spf3,gpt3.5_0S,gpt3.5_Reas,BS gpt3.5_0S,BS gpt3.5_Reas,gpt4_0S,gpt4_Reas,BS gpt4_0S,BS gpt4_Reas,C2.1_0S,C2.1_Reas,C2.1_News,C2.1_spf1,C2.1_spf2,C2.1_spf3,BS C2.1_0S,BS C2.1_Reas,BS C2.1_News,BS C2.1_spf1,BS C2.1_spf2,BS C2.1_spf3,C3H_0S,C3H_Reas,C3H_News,C3H_spf1,C3H_spf2,C3H_spf3,BS C3H_0S,BS C3H_Reas,BS C3H_News,BS C3H_spf1,BS C3H_spf2,BS C3H_spf3,C3O_0S,C3O_Reas,C3O_News,C3O_spf1,C3O_spf2,C3O_spf3,BS C3O_0S,BS C3O_Reas,BS C3O_News,BS C3O_spf1,BS C3O_spf2,BS C3O_spf3,C3.5S_0S,C3.5S_Reas,C3.5S_News,C3.5S_spf1,C3.5S_spf2,C3.5S_spf3,BS C3.5S_0S,BS C3.5S_Reas,BS C3.5S_News,BS C3.5S_spf1,BS C3.5S_spf2,BS C3.5S_spf3,G1.5f_0S,G1.5f_Reas,G1.5f_News,G1.5f_spf1,G1.5f_spf2,G1.5f_spf3,BS G1.5f_0S,BS G1.5f_Reas,BS G1.5f_News,BS G1.5f_spf1,BS G1.5f_spf2,BS G1.5f_spf3,G1.5P_0S,G1.5P_Reas,G1.5P_News,G1.5P_spf1,G1.5P_spf2,G1.5P_spf3,BS G1.5P_0S,BS G1.5P_Reas,BS G1.5P_News,BS G1.5P_spf1,BS G1.5P_spf2,BS G1.5P_spf3,L2.70b_0S,L2.70b_Reas,BS L2.70b_0S,BS L2.70b_Reas,L3.8b_0S,L3.8b_Reas,BS L3.8b_0S,BS L3.8b_Reas,L3.70b_0S,L3.70b_Reas,BS L3.70b_0S,BS L3.70b_Reas,ML_0S,ML_Reas,ML_News,ML_spf1,ML_spf2,ML_spf3,BS ML_0S,BS ML_Reas,BS ML_News,BS ML_spf1,BS ML_spf2,BS ML_spf3,M22B_0S,M22B_Reas,M22B_News,M22B_spf1,M22B_spf2,M22B_spf3,BS M22B_0S,BS M22B_Reas,BS M22B_News,BS M22B_spf1,BS M22B_spf2,BS M22B_spf3,M7B_0S,M7B_Reas,M7B_News,M7B_spf1,M7B_spf2,M7B_spf3,BS M7B_0S,BS M7B_Reas,BS M7B_News,BS M7B_spf1,BS M7B_spf2,BS M7B_spf3
KMB,2025-07-21,yfinance,Data,0.0,0.515,0.45,0.265225,0.2025,0.55,0.62,0.72,0.636,0.65,0.5,0.3025,0.3844,0.5184,0.404496,0.4225,0.25,0.7,0.7,0.55,0.67,0.7,0.65,0.4899999999999999,0.4899999999999999,0.3025,0.4489000000000001,0.4899999999999999,0.4225,0.55,0.7,0.3025,0.4899999999999999,0.55,0.5,0.3025,0.25,0.59,0.35,0.67,0.65,0.9,0.5,0.3480999999999999,0.1224999999999999,0.4489000000000001,0.4225,0.81,0.25,0.4,0.65,0.65,0.8,0.6,0.75,0.16,0.4225,0.4225,0.6400000000000001,0.36,0.5625,0.5,0.72,0.65,0.8,0.75,0.65,0.25,0.5184,0.4225,0.6400000000000001,0.5625,0.4225,0.55,0.6,0.65,0.57,0.7,0.63,0.3025,0.36,0.4225,0.3248999999999999,0.4899999999999999,0.3969,0.5,0.35,0.45,0.33,0.5,0.65,0.25,0.1224999999999999,0.2025,0.1089,0.25,0.4225,0.64,0.6,0.45,0.7,0.75,0.7,0.4096,0.36,0.2025,0.4899999999999999,0.5625,0.4899999999999999,0.82,0.75,0.6723999999999999,0.5625,0.381,0.55,0.145161,0.3025,0.68,0.61,0.4624000000000001,0.3721,0.6,0.55,0.7,0.69,0.71,0.7,0.36,0.3025,0.4899999999999999,0.4760999999999999,0.5041,0.4899999999999999,0.59,0.5,0.75,0.6,0.65,0.65,0.3480999999999999,0.25,0.5625,0.36,0.4225,0.4225,0.5,0.7,0.7,0.45,0.75,0.75,0.25,0.4899999999999999,0.4899999999999999,0.2025,0.5625,0.5625
SOLV,2024-07-28,yfinance,Data,1.0,0.5,0.46,0.25,0.2916,0.55,0.55,0.55,0.7,0.6,0.5,0.2024999999999999,0.2024999999999999,0.2024999999999999,0.09,0.16,0.25,0.55,0.55,0.55,0.8,0.65,0.6,0.2024999999999999,0.2024999999999999,0.2024999999999999,0.0399999999999999,0.1224999999999999,0.16,0.55,0.6,0.2024999999999999,0.16,0.6,0.6,0.16,0.16,0.51,0.5,0.55,0.5,0.62,0.45,0.2400999999999999,0.25,0.2024999999999999,0.25,0.1444,0.3025,0.55,0.6,0.6,0.61,0.55,0.55,0.2024999999999999,0.16,0.16,0.1521,0.2024999999999999,0.2024999999999999,0.55,0.55,0.55,0.52,0.55,0.5,0.2024999999999999,0.2024999999999999,0.2024999999999999,0.2304,0.2024999999999999,0.25,0.52,0.51,0.52,0.54,0.61,0.47,0.2304,0.2400999999999999,0.2304,0.2115999999999999,0.1521,0.2809,0.5,0.5,0.55,0.8,0.7,0.55,0.25,0.25,0.2024999999999999,0.0399999999999999,0.09,0.2024999999999999,0.55,0.55,0.45,0.58,0.65,0.65,0.2024999999999999,0.2024999999999999,0.3025,0.1764,0.1224999999999999,0.1224999999999999,0.73,0.63,0.0729,0.1369,0.432,0.65,0.3226240000000001,0.1224999999999999,0.55,0.58,0.2024999999999999,0.1764,0.45,0.55,0.55,0.71,0.6,0.65,0.3025,0.2024999999999999,0.2024999999999999,0.0841,0.16,0.1224999999999999,0.5,0.5,0.5,0.545,0.65,0.5,0.25,0.25,0.25,0.2070249999999999,0.1224999999999999,0.25,0.52,0.55,0.6,0.05,0.65,0.55,0.2304,0.2024999999999999,0.16,0.9025,0.1224999999999999,0.2024999999999999
SOLV,2024-08-20,yfinance,Data,1.0,0.5,0.5,0.25,0.25,0.55,0.57,0.57,0.7,0.6,0.5,0.2024999999999999,0.1849,0.1849,0.09,0.16,0.25,0.6,0.6,0.55,0.8,0.65,0.6,0.16,0.16,0.2024999999999999,0.0399999999999999,0.1224999999999999,0.16,0.55,0.55,0.2024999999999999,0.2024999999999999,0.65,0.6,0.1224999999999999,0.16,0.53,0.5,0.5,0.5,0.58,0.4,0.2208999999999999,0.25,0.25,0.25,0.1764,0.36,0.5,0.6,0.6,0.61,0.45,0.6,0.25,0.16,0.16,0.1521,0.3025,0.16,0.52,0.55,0.57,0.55,0.6,0.5,0.2304,0.2024999999999999,0.1849,0.2024999999999999,0.16,0.25,0.54,0.53,0.54,0.57,0.62,0.5,0.2115999999999999,0.2208999999999999,0.2115999999999999,0.1849,0.1444,0.25,0.5,0.45,0.55,0.8,0.65,0.55,0.25,0.3025,0.2024999999999999,0.0399999999999999,0.1224999999999999,0.2024999999999999,0.56,0.52,0.48,0.63,0.6,0.68,0.1935999999999999,0.2304,0.2704,0.1369,0.16,0.1023999999999999,0.78,0.65,0.0483999999999999,0.1224999999999999,0.432,0.65,0.3226240000000001,0.1224999999999999,0.58,0.62,0.1764,0.1444,0.4,0.55,0.55,0.71,0.6,0.65,0.36,0.2024999999999999,0.2024999999999999,0.0841,0.16,0.1224999999999999,0.5,0.5,0.5,0.545,0.65,0.5,0.25,0.25,0.25,0.2070249999999999,0.1224999999999999,0.25,0.52,0.55,0.55,0.07,0.68,0.6,0.2304,0.2024999999999999,0.2024999999999999,0.8648999999999999,0.1023999999999999,0.16
SOLV,2024-10-19,yfinance,Data,1.0,0.505,0.47,0.245025,0.2809,0.55,0.6,0.58,0.7,0.6,0.5,0.2024999999999999,0.16,0.1764,0.09,0.16,0.25,0.65,0.65,0.6,0.8,0.6,0.6,0.1224999999999999,0.1224999999999999,0.16,0.0399999999999999,0.16,0.16,0.55,0.5,0.2024999999999999,0.25,0.7,0.6,0.09,0.16,0.55,0.5,0.45,0.5,0.53,0.35,0.2024999999999999,0.25,0.3025,0.25,0.2208999999999999,0.4225,0.45,0.6,0.6,0.61,0.4,0.65,0.3025,0.16,0.16,0.1521,0.36,0.1224999999999999,0.5,0.6,0.59,0.58,0.65,0.5,0.25,0.16,0.1681,0.1764,0.1224999999999999,0.25,0.56,0.56,0.58,0.6,0.63,0.54,0.1935999999999999,0.1935999999999999,0.1764,0.16,0.1369,0.2115999999999999,0.5,0.4,0.6,0.8,0.6,0.6,0.25,0.36,0.16,0.0399999999999999,0.16,0.16,0.58,0.58,0.52,0.68,0.55,0.7,0.1764,0.1764,0.2304,0.1023999999999999,0.2024999999999999,0.09,0.82,0.68,0.0324,0.1023999999999999,0.432,0.65,0.3226240000000001,0.1224999999999999,0.62,0.66,0.1444,0.1155999999999999,0.35,0.55,0.55,0.71,0.6,0.65,0.4225,0.2024999999999999,0.2024999999999999,0.0841,0.16,0.1224999999999999,0.5,0.5,0.5,0.545,0.65,0.5,0.25,0.25,0.25,0.2070249999999999,0.1224999999999999,0.25,0.52,0.55,0.5,0.08,0.7,0.65,0.2304,0.2024999999999999,0.25,0.8464,0.09,0.1224999999999999
SOLV,2025-01-17,yfinance,Data,1.0,0.52,0.4,0.2304,0.36,0.55,0.62,0.6,0.7,0.6,0.5,0.2024999999999999,0.1444,0.16,0.09,0.16,0.25,0.7,0.7,0.6,0.8,0.55,0.6,0.09,0.09,0.16,0.0399999999999999,0.2024999999999999,0.16,0.55,0.6,0.2024999999999999,0.16,0.7,0.6,0.09,0.16,0.57,0.5,0.4,0.5,0.48,0.3,0.1849,0.25,0.36,0.25,0.2704,0.4899999999999999,0.4,0.6,0.6,0.61,0.35,0.7,0.36,0.16,0.16,0.1521,0.4225,0.09,0.48,0.6,0.61,0.62,0.7,0.5,0.2704,0.16,0.1521,0.1444,0.09,0.25,0.58,0.59,0.62,0.62,0.64,0.57,0.1764,0.1681,0.1444,0.1444,0.1296,0.1849,0.5,0.35,0.65,0.8,0.55,0.65,0.25,0.4225,0.1224999999999999,0.0399999999999999,0.2024999999999999,0.1224999999999999,0.6,0.62,0.55,0.71,0.5,0.72,0.16,0.1444,0.2024999999999999,0.0841,0.25,0.0784,0.68,0.7,0.1023999999999999,0.09,0.432,0.65,0.3226240000000001,0.1224999999999999,0.65,0.7,0.1224999999999999,0.09,0.3,0.55,0.55,0.71,0.6,0.65,0.4899999999999999,0.2024999999999999,0.2024999999999999,0.0841,0.16,0.1224999999999999,0.5,0.5,0.5,0.545,0.65,0.5,0.25,0.25,0.25,0.2070249999999999,0.1224999999999999,0.25,0.52,0.55,0.45,0.1,0.72,0.7,0.2304,0.2024999999999999,0.3025,0.81,0.0784,0.09
SOLV,2025-07-21,yfinance,Data,1.0,0.535,0.4,0.2162249999999999,0.36,0.55,0.65,0.62,0.7,0.6,0.5,0.2024999999999999,0.1224999999999999,0.1444,0.09,0.16,0.25,0.75,0.75,0.65,0.8,0.52,0.6,0.0625,0.0625,0.1224999999999999,0.0399999999999999,0.2304,0.16,0.55,0.55,0.2024999999999999,0.2024999999999999,0.75,0.6,0.0625,0.16,0.59,0.5,0.35,0.5,0.43,0.25,0.1681,0.25,0.4225,0.25,0.3249000000000001,0.5625,0.35,0.6,0.6,0.61,0.3,0.75,0.4225,0.16,0.16,0.1521,0.4899999999999999,0.0625,0.45,0.65,0.63,0.65,0.75,0.5,0.3025,0.1224999999999999,0.1369,0.1224999999999999,0.0625,0.25,0.6,0.62,0.65,0.65,0.65,0.6,0.16,0.1444,0.1224999999999999,0.1224999999999999,0.1224999999999999,0.16,0.5,0.3,0.7,0.8,0.5,0.7,0.25,0.4899999999999999,0.09,0.0399999999999999,0.25,0.09,0.64,0.65,0.6,0.74,0.5,0.75,0.1296,0.1224999999999999,0.16,0.0676,0.25,0.0625,0.75,0.72,0.0625,0.0784,0.432,0.65,0.3226240000000001,0.1224999999999999,0.68,0.74,0.1023999999999999,0.0676,0.25,0.55,0.55,0.71,0.6,0.65,0.5625,0.2024999999999999,0.2024999999999999,0.0841,0.16,0.1224999999999999,0.5,0.5,0.5,0.545,0.65,0.5,0.25,0.25,0.25,0.2070249999999999,0.1224999999999999,0.25,0.52,0.55,0.4,0.12,0.75,0.75,0.2304,0.2024999999999999,0.36,0.7744,0.0625,0.0625
DAY,2024-07-28,yfinance,Data,0.0,0.51,0.4,0.2601,0.16,0.55,0.55,0.55,0.7,0.6,0.6,0.3025,0.3025,0.3025,0.4899999999999999,0.36,0.36,0.55,0.55,0.55,0.75,0.75,0.6,0.3025,0.3025,0.3025,0.5625,0.5625,0.36,0.55,0.6,0.3025,0.36,0.55,0.6,0.3025,0.36,0.51,0.5,0.7,0.5,0.55,0.55,0.2601,0.25,0.4899999999999999,0.25,0.3025,0.3025,0.5,0.6,0.65,0.61,0.55,0.55,0.25,0.36,0.4225,0.3721,0.3025,0.3025,0.5,0.55,0.53,0.833,0.55,0.65,0.25,0.3025,0.2809,0.693889,0.3025,0.4225,0.52,0.52,0.42,0.52,0.62,0.5,0.2704,0.2704,0.1763999999999999,0.2704,0.3844,0.25,0.5,0.55,0.45,0.55,0.55,0.55,0.25,0.3025,0.2025,0.3025,0.3025,0.3025,0.55,0.55,0.55,0.68,0.4,0.45,0.3025,0.3025,0.3025,0.4624000000000001,0.16,0.2025,0.75,0.6,0.5625,0.36,0.432,0.45,0.1866239999999999,0.2025,0.55,0.58,0.3025,0.3364,0.45,0.5,0.7,0.574,0.6,0.55,0.2025,0.25,0.4899999999999999,0.3294759999999999,0.36,0.3025,0.51,0.55,0.55,0.58,0.65,0.55,0.2601,0.3025,0.3025,0.3364,0.4225,0.3025,0.55,0.4,0.6,0.56,0.62,0.6,0.3025,0.16,0.36,0.3136,0.3844,0.36
DAY,2024-08-20,yfinance,Data,1.0,0.51,0.4,0.2400999999999999,0.36,0.57,0.57,0.57,0.7,0.6,0.6,0.1849,0.1849,0.1849,0.09,0.16,0.16,0.6,0.6,0.6,0.75,0.75,0.65,0.16,0.16,0.16,0.0625,0.0625,0.1224999999999999,0.6,0.65,0.16,0.1224999999999999,0.57,0.6,0.1849,0.16,0.52,0.5,0.65,0.5,0.57,0.55,0.2304,0.25,0.1224999999999999,0.25,0.1849,0.2024999999999999,0.5,0.6,0.65,0.61,0.6,0.6,0.25,0.16,0.1224999999999999,0.1521,0.16,0.16,0.5,0.57,0.57,0.833,0.6,0.65,0.25,0.1849,0.1849,0.027889,0.16,0.1224999999999999,0.54,0.55,0.47,0.55,0.63,0.5,0.2115999999999999,0.2024999999999999,0.2809,0.2024999999999999,0.1369,0.25,0.5,0.6,0.5,0.55,0.6,0.55,0.25,0.16,0.25,0.2024999999999999,0.16,0.2024999999999999,0.56,0.52,0.6,0.7,0.5,0.48,0.1935999999999999,0.2304,0.16,0.09,0.25,0.2704,0.75,0.6,0.0625,0.16,0.432,0.45,0.3226240000000001,0.3025,0.58,0.62,0.1764,0.1444,0.4,0.5,0.7,0.574,0.65,0.55,0.36,0.25,0.09,0.181476,0.1224999999999999,0.2024999999999999,0.51,0.58,0.55,0.58,0.65,0.6,0.2400999999999999,0.1764,0.2024999999999999,0.1764,0.1224999999999999,0.16,0.53,0.3,0.55,0.56,0.65,0.6,0.2208999999999999,0.4899999999999999,0.2024999999999999,0.1935999999999999,0.1224999999999999,0.16
DAY,2024-10-19,yfinance,Data,1.0,0.52,0.3,0.2304,0.4899999999999999,0.6,0.58,0.6,0.7,0.55,0.6,0.16,0.1764,0.16,0.09,0.2024999999999999,0.16,0.65,0.65,0.65,0.75,0.67,0.7,0.1224999999999999,0.1224999999999999,0.1224999999999999,0.0625,0.1088999999999999,0.09,0.5,0.55,0.25,0.2024999999999999,0.6,0.6,0.16,0.16,0.53,0.5,0.6,0.5,0.59,0.5,0.2208999999999999,0.25,0.16,0.25,0.1681,0.25,0.5,0.6,0.65,0.61,0.65,0.6,0.25,0.16,0.1224999999999999,0.1521,0.1224999999999999,0.16,0.5,0.6,0.62,0.833,0.65,0.6,0.25,0.16,0.1444,0.027889,0.1224999999999999,0.16,0.56,0.58,0.53,0.58,0.65,0.5,0.1935999999999999,0.1764,0.2208999999999999,0.1764,0.1224999999999999,0.25,0.5,0.65,0.55,0.55,0.65,0.55,0.25,0.1224999999999999,0.2024999999999999,0.2024999999999999,0.1224999999999999,0.2024999999999999,0.58,0.5,0.65,0.7,0.6,0.5,0.1764,0.25,0.1224999999999999,0.09,0.16,0.25,0.75,0.6,0.0625,0.16,0.432,0.45,0.3226240000000001,0.3025,0.62,0.66,0.1444,0.1155999999999999,0.35,0.5,0.7,0.574,0.7,0.55,0.4225,0.25,0.09,0.181476,0.09,0.2024999999999999,0.51,0.6,0.55,0.58,0.65,0.65,0.2400999999999999,0.16,0.2024999999999999,0.1764,0.1224999999999999,0.1224999999999999,0.51,0.5,0.5,0.56,0.68,0.6,0.2400999999999999,0.25,0.25,0.1935999999999999,0.1023999999999999,0.16
DAY,2025-01-17,yfinance,Data,1.0,0.5,0.4,0.25,0.36,0.65,0.6,0.62,0.7,0.55,0.6,0.1224999999999999,0.16,0.1444,0.09,0.2024999999999999,0.16,0.7,0.7,0.7,0.75,0.67,0.75,0.09,0.09,0.09,0.0625,0.1088999999999999,0.0625,0.45,0.7,0.3025,0.09,0.63,0.6,0.1369,0.16,0.54,0.5,0.55,0.5,0.61,0.5,0.2115999999999999,0.25,0.2024999999999999,0.25,0.1521,0.25,0.5,0.6,0.65,0.61,0.7,0.6,0.25,0.16,0.1224999999999999,0.1521,0.09,0.16,0.5,0.63,0.67,0.833,0.7,0.6,0.25,0.1369,0.1088999999999999,0.027889,0.09,0.16,0.58,0.6,0.58,0.61,0.67,0.5,0.1764,0.16,0.1764,0.1521,0.1088999999999999,0.25,0.5,0.7,0.6,0.55,0.7,0.55,0.25,0.09,0.16,0.2024999999999999,0.09,0.2024999999999999,0.6,0.45,0.7,0.7,0.65,0.52,0.16,0.3025,0.09,0.09,0.1224999999999999,0.2304,0.75,0.6,0.0625,0.16,0.432,0.45,0.3226240000000001,0.3025,0.65,0.7,0.1224999999999999,0.09,0.3,0.5,0.7,0.574,0.75,0.55,0.4899999999999999,0.25,0.09,0.181476,0.0625,0.2024999999999999,0.51,0.62,0.55,0.58,0.65,0.7,0.2400999999999999,0.1444,0.2024999999999999,0.1764,0.1224999999999999,0.09,0.49,0.6,0.6,0.56,0.7,0.6,0.2601,0.16,0.16,0.1935999999999999,0.09,0.16
DAY,2025-07-21,yfinance,Data,1.0,0.54,0.4,0.2115999999999999,0.36,0.7,0.62,0.65,0.7,0.5,0.6,0.09,0.1444,0.1224999999999999,0.09,0.25,0.16,0.75,0.75,0.75,0.75,0.8,0.8,0.0625,0.0625,0.0625,0.0625,0.0399999999999999,0.0399999999999999,0.4,0.75,0.36,0.0625,0.65,0.6,0.1224999999999999,0.16,0.55,0.5,0.5,0.5,0.63,0.45,0.2024999999999999,0.25,0.25,0.25,0.1369,0.3025,0.5,0.6,0.65,0.61,0.75,0.6,0.25,0.16,0.1224999999999999,0.1521,0.0625,0.16,0.5,0.65,0.71,0.833,0.75,0.55,0.25,0.1224999999999999,0.0841,0.027889,0.0625,0.2024999999999999,0.6,0.63,0.63,0.67,0.7,0.5,0.16,0.1369,0.1369,0.1088999999999999,0.09,0.25,0.5,0.75,0.65,0.55,0.75,0.55,0.25,0.0625,0.1224999999999999,0.2024999999999999,0.0625,0.2024999999999999,0.62,0.4,0.75,0.68,0.7,0.55,0.1444,0.36,0.0625,0.1023999999999999,0.09,0.2024999999999999,0.75,0.6,0.0625,0.16,0.432,0.45,0.3226240000000001,0.3025,0.68,0.73,0.1023999999999999,0.0729,0.25,0.5,0.7,0.574,0.8,0.55,0.5625,0.25,0.09,0.181476,0.0399999999999999,0.2024999999999999,0.51,0.65,0.55,0.58,0.65,0.75,0.2400999999999999,0.1224999999999999,0.2024999999999999,0.1764,0.1224999999999999,0.0625,0.45,0.4,0.65,0.56,0.75,0.6,0.3025,0.36,0.1224999999999999,0.1935999999999999,0.0625,0.16
CZR,2024-07-28,yfinance,Data,0.0,0.5042,0.4,0.2542176399999999,0.16,0.55,0.55,0.55,0.63,0.6,0.6,0.3025,0.3025,0.3025,0.3969,0.36,0.36,0.55,0.55,0.55,0.67,0.75,0.5,0.3025,0.3025,0.3025,0.4489000000000001,0.5625,0.25,0.55,0.5,0.3025,0.25,0.55,0.5,0.3025,0.25,0.51,0.55,0.4,0.7,0.7,0.6,0.2601,0.3025,0.16,0.4899999999999999,0.4899999999999999,0.36,0.65,0.55,0.5,0.61,0.55,0.6,0.4225,0.3025,0.25,0.3721,0.3025,0.36,0.5,0.55,0.58,0.67,0.55,0.6,0.25,0.3025,0.3364,0.4489000000000001,0.3025,0.36,0.52,0.6,0.51,0.565,0.62,0.5,0.2704,0.36,0.2601,0.3192249999999999,0.3844,0.25,0.5,0.45,0.55,0.8,0.7,0.6,0.25,0.2025,0.3025,0.6400000000000001,0.4899999999999999,0.36,0.55,0.5,0.55,0.7,0.6,0.55,0.3025,0.25,0.3025,0.4899999999999999,0.36,0.3025,0.75,0.63,0.5625,0.3969,0.432,0.55,0.1866239999999999,0.3025,0.55,0.52,0.3025,0.2704,0.45,0.55,0.65,0.58,0.6,0.6,0.2025,0.3025,0.4225,0.3364,0.36,0.36,0.5,0.55,0.5,0.565,0.55,0.5,0.25,0.3025,0.25,0.3192249999999999,0.3025,0.25,0.55,0.55,0.55,0.6,0.65,0.55,0.3025,0.3025,0.3025,0.36,0.4225,0.3025
CZR,2024-08-20,yfinance,Data,0.0,0.52,0.4,0.2704,0.16,0.55,0.57,0.57,0.63,0.6,0.6,0.3025,0.3248999999999999,0.3248999999999999,0.3969,0.36,0.36,0.57,0.6,0.55,0.67,0.75,0.5,0.3248999999999999,0.36,0.3025,0.4489000000000001,0.5625,0.25,0.6,0.45,0.36,0.2025,0.57,0.5,0.3248999999999999,0.25,0.51,0.55,0.45,0.7,0.75,0.55,0.2601,0.3025,0.2025,0.4899999999999999,0.5625,0.3025,0.6,0.55,0.5,0.61,0.57,0.65,0.36,0.3025,0.25,0.3721,0.3248999999999999,0.4225,0.5,0.6,0.6,0.68,0.6,0.62,0.25,0.36,0.36,0.4624000000000001,0.36,0.3844,0.53,0.58,0.52,0.565,0.63,0.5,0.2809,0.3364,0.2704,0.3192249999999999,0.3969,0.25,0.5,0.5,0.5,0.8,0.6,0.6,0.25,0.25,0.25,0.6400000000000001,0.36,0.36,0.56,0.5,0.58,0.65,0.65,0.53,0.3136,0.25,0.3364,0.4225,0.4225,0.2809,0.8,0.65,0.6400000000000001,0.4225,0.432,0.55,0.1866239999999999,0.3025,0.58,0.55,0.3364,0.3025,0.4,0.55,0.65,0.58,0.6,0.6,0.16,0.3025,0.4225,0.3364,0.36,0.36,0.5,0.56,0.5,0.565,0.55,0.5,0.25,0.3136,0.25,0.3192249999999999,0.3025,0.25,0.55,0.55,0.55,0.6,0.65,0.6,0.3025,0.3025,0.3025,0.36,0.4225,0.36
CZR,2024-10-19,yfinance,Data,1.0,0.5163,0.43,0.23396569,0.3249000000000001,0.55,0.6,0.6,0.63,0.6,0.58,0.2024999999999999,0.16,0.16,0.1369,0.16,0.1764,0.6,0.65,0.6,0.67,0.75,0.5,0.16,0.1224999999999999,0.16,0.1088999999999999,0.0625,0.25,0.5,0.55,0.25,0.2024999999999999,0.6,0.5,0.16,0.25,0.51,0.55,0.5,0.7,0.8,0.5,0.2400999999999999,0.2024999999999999,0.25,0.09,0.0399999999999999,0.25,0.55,0.55,0.5,0.61,0.6,0.7,0.2024999999999999,0.2024999999999999,0.25,0.1521,0.16,0.09,0.5,0.65,0.62,0.69,0.65,0.64,0.25,0.1224999999999999,0.1444,0.0961,0.1224999999999999,0.1296,0.54,0.55,0.54,0.565,0.64,0.5,0.2115999999999999,0.2024999999999999,0.2115999999999999,0.189225,0.1296,0.25,0.5,0.55,0.45,0.75,0.5,0.6,0.25,0.2024999999999999,0.3025,0.0625,0.25,0.16,0.58,0.55,0.6,0.63,0.7,0.52,0.1764,0.2024999999999999,0.16,0.1369,0.09,0.2304,0.85,0.68,0.0225,0.1023999999999999,0.432,0.55,0.3226240000000001,0.2024999999999999,0.62,0.59,0.1444,0.1681,0.35,0.55,0.65,0.58,0.6,0.6,0.4225,0.2024999999999999,0.1224999999999999,0.1764,0.16,0.16,0.5,0.57,0.5,0.565,0.55,0.5,0.25,0.1849,0.25,0.189225,0.2024999999999999,0.25,0.55,0.55,0.55,0.6,0.65,0.65,0.2024999999999999,0.2024999999999999,0.2024999999999999,0.16,0.1224999999999999,0.1224999999999999
CZR,2025-01-17,yfinance,Data,0.0,0.5199,0.4,0.27029601,0.16,0.55,0.62,0.62,0.63,0.6,0.56,0.3025,0.3844,0.3844,0.3969,0.36,0.3136,0.65,0.7,0.65,0.67,0.75,0.55,0.4225,0.4899999999999999,0.4225,0.4489000000000001,0.5625,0.3025,0.45,0.48,0.2025,0.2304,0.6,0.5,0.36,0.25,0.51,0.55,0.55,0.7,0.85,0.45,0.2601,0.3025,0.3025,0.4899999999999999,0.7224999999999999,0.2025,0.5,0.55,0.5,0.61,0.62,0.75,0.25,0.3025,0.25,0.3721,0.3844,0.5625,0.5,0.7,0.65,0.7,0.7,0.66,0.25,0.4899999999999999,0.4225,0.4899999999999999,0.4899999999999999,0.4356,0.55,0.53,0.56,0.57,0.65,0.5,0.3025,0.2809,0.3136,0.3248999999999999,0.4225,0.25,0.5,0.6,0.4,0.67,0.45,0.6,0.25,0.36,0.16,0.4489000000000001,0.2025,0.36,0.6,0.55,0.63,0.6,0.75,0.51,0.36,0.3025,0.3969,0.36,0.5625,0.2601,0.7,0.71,0.4899999999999999,0.5041,0.432,0.55,0.1866239999999999,0.3025,0.65,0.62,0.4225,0.3844,0.3,0.55,0.65,0.58,0.6,0.6,0.09,0.3025,0.4225,0.3364,0.36,0.36,0.5,0.58,0.5,0.565,0.55,0.5,0.25,0.3364,0.25,0.3192249999999999,0.3025,0.25,0.55,0.53,0.55,0.6,0.65,0.7,0.3025,0.2809,0.3025,0.36,0.4225,0.4899999999999999
